survey_id,survey_name,survey_type_name,agency_name,agency_id,ministry_id,start_date,end_date,duration_day,closed,close_year,answer_count,view_count,question_count,n_invited,affects_prachachon,affected_person,tags,isconclude,law_group_id,url
454,แบบแสดงความคิดเห็นต่อร่างพระราชบัญญัติประกันภัยสุขภาพ พ.ศ. ...,ร่างกฎหมาย,สำนักงานคณะกรรมการกำกับและส่งเสริมการประกอบธุรกิจประกันภัย,295,23,2021-11-23,2021-12-24,32,1,2021,3,2407,1,1,0,,,O,2,https://law.go.th/listeningDetail?survey_id=454
455,รับฟังความคิดเห็นในชั้นการพิจารณาของ คกก. กฤษฎีกา ครั้งที่ 1,ร่างกฎหมาย,สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (ถนนศรีอยุธยา),190,12,2021-11-24,2021-12-09,16,1,2021,11,2764,6,0,0,,"สถาบันอุดมศึกษา,มหาวิทยาลัย,ออกนอกระบบ,มหาวิทยาลัยในกำกับ,นเรศวร",O,29,https://law.go.th/listeningDetail?survey_id=455
458,การรับฟังความคิดเห็นต่อร่างพระราชบัญญัติประกอบรัฐธรรมนูญว่าด้วยการเลือกตั้งสมาชิกสภาผู้แทนราษฎร (ฉบับที่..) พ.ศ. ....,ร่างกฎหมาย,สำนักงานคณะกรรมการการเลือกตั้ง,392,23,2021-11-30,2021-12-15,16,1,2021,0,21,0,0,0,,,C,5,https://law.go.th/listeningDetail?survey_id=458
463,การรับฟังความคิดเห็นประกอบการประเมินผลสัมฤทธิ์ของประกาศคณะปฏิรูปการปกครองในระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข ฉบับที่ 25 เรื่อง การดำเนินการเกี่ยวกับการยุติธรรมทางอาญา ลงวันที่ 29 กันยายน 2549,ประเมินผลสัมฤทธิ์,สำนักงานตำรวจแห่งชาติ,385,26,2021-12-01,2021-12-30,31,1,2021,2,275,1,0,0,,,O,8,https://law.go.th/listeningDetail?survey_id=463
464,การรับฟังความคิดเห็น พระราชบัญญัติธุรกิจรักษาความปลอดภัย พุทธศักราช 2558,ประเมินผลสัมฤทธิ์,สำนักงานตำรวจแห่งชาติ,385,26,2021-12-01,2021-12-30,31,1,2021,4,1374,1,0,0,,,O,"25,20,42",https://law.go.th/listeningDetail?survey_id=464
467,ร่าง พระราชบัญญัติประกอบรัฐธรรมนูญ ว่าด้วยพรรคการเมือง (ฉบับที่ ..) พ.ศ. ....,ร่างกฎหมาย,สำนักงานคณะกรรมการการเลือกตั้ง,392,23,2021-12-02,2021-12-19,18,1,2021,0,38,1,0,0,,,C,3,https://law.go.th/listeningDetail?survey_id=467
469,การรับฟังความคิดเห็นประกอบการประเมินผลสัมฤทธิ์ คำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ ที่ ๔๖/๒๕๕๘ เรื่อง มาตรการแก้ปัญหาอันเกิดจากการขับขี่ยานพาหนะ ลงวันที่ 30 ธันวาคม พ.ศ.2558 (สำหรับประชาชน),ประเมินผลสัมฤทธิ์,สำนักงานตำรวจแห่งชาติ,385,26,2021-12-06,2021-12-30,25,1,2021,1,286,1,0,0,,,O,4,https://law.go.th/listeningDetail?survey_id=469
473,การรับฟังความคิดเห็น ประกาศคณะปฏิรูปการปกครองในระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข ฉบับที่ ๒๑ เรื่อง ห้ามการดักฟังทางโทรศัพท์หรือเครื่องมือสื่อสารอื่นใด,ประเมินผลสัมฤทธิ์,สำนักงานตำรวจแห่งชาติ,385,26,2021-12-06,2021-12-30,25,1,2021,3,602,1,0,0,,,O,43,https://law.go.th/listeningDetail?survey_id=473
476,การเปิดเผยผลการรับฟังความคิดเห็นต่อร่างพระราชบัญญัติว่าด้วยการปรับเป็นพินัย พ.ศ. .... (เพิ่มเติม),หลักการ,สำนักงานคณะกรรมการกฤษฎีกา,403,7,2021-12-09,2022-02-10,64,1,2022,0,53,0,1,0,,,O,27,https://law.go.th/listeningDetail?survey_id=476
477,การประเมินผลสัมฤทธิ์ของพระราชบัญญัติความเท่าเทียมระหว่างเพศ พ.ศ. 2558,ประเมินผลสัมฤทธิ์,กรมกิจการสตรีและสถาบันครอบครัว,244,8,2021-12-26,2022-01-24,30,1,2022,18,384,1,2,1,บุคคลที่ถูกเลือกปฏิบัติโดยไม่เป็นธรรมระหว่างเพศ บุคคลหรือหน่วยงานที่ถูกร้องตามพระราชบัญญัติความเท่าเทียมระหว่างเพศ พ.ศ. 2558 หน่วยงานหรือองค์กรที่ดำเนินงานเกี่ยวกับความเสมอภาคระหว่างเพศ และประชาชนทั่วไป,"พระราชบัญญัติความเท่าเทียมระหว่างเพศ ,การประเมินผลสัมฤทธิ์ของกฎหมาย,กรมกิจการสตรีและสถาบันครอบครัว",P,32,https://law.go.th/listeningDetail?survey_id=477
478,การประเมินผลสัมฤทธิ์ของพระราชบัญญัติความเท่าเทียมระหว่างเพศ พ.ศ. 2558 (สำหรับประชาชนทั่วไป),ประเมินผลสัมฤทธิ์,กรมกิจการสตรีและสถาบันครอบครัว,244,8,2021-12-26,2022-01-24,30,1,2022,2,416,1,2,1,บุคคลที่ถูกเลือกปฏิบัติโดยไม่เป็นธรรมระหว่างเพศ บุคคลหรือหน่วยงานที่ถูกร้องตามพระราชบัญญัติความเท่าเทียมระหว่างเพศ พ.ศ. 2558 หน่วยงานหรือองค์กรที่ดำเนินงานเกี่ยวกับความเสมอภาคระหว่างเพศ และประชาชนทั่วไป,"พระราชบัญญัติความเท่าเทียมระหว่างเพศ,การประเมินผลสัมฤทธิ์ของกฎหมาย,กรมกิจการสตรีและสถาบันครอบครัว",P,32,https://law.go.th/listeningDetail?survey_id=478
